District	County	State PM	Abs PM	Length	Latitude	Longitude
1	Utah	272.588	272.588	.029	40.32402	-111.72897
1	Utah	272.573	272.573	.014	40.32386	-111.7288
1	Utah	272.518	272.518	.055	40.32322	-111.72818
1	Utah	272.493	272.493	.026	40.3229	-111.72793
1	Utah	272.46	272.46	.033	40.32249	-111.72761
1	Utah	272.412	272.412	.048	40.32187	-111.72721
1	Utah	272.384	272.384	.028	40.3215	-111.72701
1	Utah	272.367	272.367	.018	40.32126	-111.72689
1	Utah	272.339	272.339	.028	40.32088	-111.72673
1	Utah	272.319	272.319	.02	40.3206	-111.72662
1	Utah	272.271	272.271	.048	40.31992	-111.72641
1	Utah	272.239	272.239	.031	40.31947	-111.72631
1	Utah	272.213	272.213	.026	40.31909	-111.72625
1	Utah	272.182	272.182	.031	40.31864	-111.72622
1	Utah	272.132	272.132	.05	40.31792	-111.72621
1	Utah	272.085	272.085	.048	40.31723	-111.72621
1	Utah	272.013	272.013	.072	40.31619	-111.72616
1	Utah	271.942	271.942	.071	40.31516	-111.72618
1	Utah	271.712	271.712	.23	40.31183	-111.72612
1	Utah	271.506	271.506	.206	40.30884	-111.72609
1	Utah	271.444	271.444	.061	40.30795	-111.72608
1	Utah	271.364	271.364	.08	40.30679	-111.72607
1	Utah	271.246	271.246	.118	40.30508	-111.726
1	Utah	271.204	271.204	.043	40.30446	-111.72599
1	Utah	271.087	271.087	.117	40.30277	-111.72595
1	Utah	270.993	270.993	.094	40.30141	-111.72595
1	Utah	270.937	270.937	.056	40.3006	-111.72592
1	Utah	270.9	270.9	.037	40.30006	-111.72591
1	Utah	270.852	270.852	.048	40.29936	-111.72589
1	Utah	270.699	270.699	.152	40.29715	-111.72587
1	Utah	270.511	270.511	.188	40.29442	-111.72583
1	Utah	270.434	270.434	.077	40.29331	-111.7258
1	Utah	270.323	270.323	.112	40.29169	-111.7258
1	Utah	270.199	270.199	.124	40.28989	-111.72577
1	Utah	270.107	270.107	.091	40.28857	-111.72574
1	Utah	269.938	269.938	.17	40.28611	-111.72571
1	Utah	269.896	269.896	.042	40.2855	-111.72569
1	Utah	269.854	269.854	.041	40.2849	-111.72564
1	Utah	269.826	269.826	.028	40.2845	-111.72558
1	Utah	269.805	269.805	.021	40.2842	-111.72551
1	Utah	269.737	269.737	.068	40.28324	-111.72521
1	Utah	269.68	269.68	.058	40.28245	-111.72486
1	Utah	269.645	269.645	.035	40.28199	-111.7246
1	Utah	269.612	269.612	.034	40.28155	-111.72432
1	Utah	269.554	269.554	.058	40.28083	-111.72377
1	Utah	269.484	269.484	.07	40.27998	-111.72304
1	Utah	269.359	269.359	.125	40.27848	-111.72172
1	Utah	269.293	269.293	.066	40.27768	-111.72103
1	Utah	269.106	269.106	.187	40.27539	-111.71914
1	Utah	269.101	269.101	.005	40.27533	-111.71909
1	Utah	269.09	269.09	.011	40.2752	-111.71897
1	Utah	269.046	269.046	.044	40.27466	-111.71853
1	Utah	268.985	268.985	.062	40.27391	-111.7179
1	Utah	268.837	268.837	.147	40.27211	-111.7164
1	Utah	268.779	268.779	.059	40.2714	-111.71579
1	Utah	268.623	268.623	.156	40.26952	-111.71416
1	Utah	268.332	268.332	.291	40.26598	-111.71117
1	Utah	268.204	268.204	.128	40.26443	-111.70983
1	Utah	268.149	268.149	.055	40.26378	-111.70923
1	Utah	268.078	268.078	.071	40.26298	-111.70837
1	Utah	268.025	268.025	.053	40.2624	-111.70771
1	Utah	267.973	267.973	.052	40.26183	-111.70707
1	Utah	267.921	267.921	.051	40.26127	-111.70643
1	Utah	267.873	267.873	.048	40.26075	-111.70582
1	Utah	267.766	267.766	.107	40.25957	-111.7045
1	Utah	267.499	267.499	.267	40.25665	-111.70119
1	Utah	267.186	267.186	.313	40.25322	-111.6973
1	Utah	267.152	267.152	.034	40.25284	-111.69688
1	Utah	267.117	267.117	.034	40.25245	-111.69648
1	Utah	267.1	267.1	.017	40.25225	-111.69629
1	Utah	267.066	267.066	.034	40.25181	-111.69599
1	Utah	267.033	267.033	.033	40.25137	-111.69575
1	Utah	267	267	.033	40.25091	-111.69557
1	Utah	266.984	266.984	.016	40.25068	-111.69551
1	Utah	266.95	266.95	.034	40.25019	-111.69543
1	Utah	266.917	266.917	.033	40.24971	-111.6954
1	Utah	266.848	266.848	.069	40.24871	-111.6954
1	Utah	266.813	266.813	.035	40.24821	-111.69542
1	Utah	266.746	266.746	.068	40.24723	-111.69541
1	Utah	266.707	266.707	.039	40.24667	-111.69542
1	Utah	266.637	266.637	.07	40.24565	-111.6954
1	Utah	266.602	266.602	.035	40.24515	-111.69536
1	Utah	266.581	266.581	.022	40.24484	-111.69531
1	Utah	266.55	266.55	.03	40.24441	-111.69518
1	Utah	266.514	266.514	.036	40.24392	-111.69497
1	Utah	266.479	266.479	.036	40.24345	-111.69468
1	Utah	266.443	266.443	.036	40.24301	-111.69433
1	Utah	266.408	266.408	.035	40.24261	-111.69393
1	Utah	266.356	266.356	.053	40.24203	-111.69328
1	Utah	266.285	266.285	.071	40.24125	-111.69241
1	Utah	266.179	266.179	.106	40.24008	-111.69111
1	Utah	266.101	266.101	.078	40.23919	-111.69021
1	Utah	265.989	265.989	.112	40.2379	-111.68892
1	Utah	265.919	265.919	.07	40.23709	-111.68811
1	Utah	265.849	265.849	.07	40.23628	-111.68731
1	Utah	265.709	265.709	.139	40.23466	-111.68573
1	Utah	265.636	265.636	.073	40.23382	-111.68488
1	Utah	265.532	265.532	.104	40.23261	-111.68371
1	Utah	265.44	265.44	.092	40.23155	-111.68266
1	Utah	265.308	265.308	.132	40.23002	-111.68117
1	Utah	265.19	265.19	.118	40.22865	-111.67982
1	Utah	264.944	264.944	.246	40.2258	-111.67703
1	Utah	264.901	264.901	.043	40.2253	-111.67655
1	Utah	264.831	264.831	.07	40.2245	-111.67573
1	Utah	264.786	264.786	.045	40.22399	-111.6752
1	Utah	264.749	264.749	.038	40.22358	-111.67473
1	Utah	264.704	264.704	.044	40.2231	-111.67417
1	Utah	264.64	264.64	.064	40.22242	-111.67335
1	Utah	264.538	264.538	.102	40.22136	-111.672
1	Utah	264.469	264.469	.07	40.22064	-111.67108
1	Utah	264.261	264.261	.208	40.21846	-111.66836
1	Utah	264.199	264.199	.062	40.21782	-111.66755
1	Utah	264.143	264.143	.056	40.21722	-111.66684
1	Utah	264.101	264.101	.043	40.21674	-111.66633
1	Utah	264.071	264.071	.03	40.21638	-111.66601
1	Utah	264.034	264.034	.036	40.21594	-111.66564
1	Utah	263.956	263.956	.079	40.21497	-111.66485
1	Utah	263.893	263.893	.062	40.2142	-111.66423
1	Utah	263.853	263.853	.04	40.2137	-111.66383
1	Utah	263.722	263.722	.131	40.21209	-111.66252
1	Utah	263.66	263.66	.062	40.21133	-111.6619
1	Utah	263.491	263.491	.169	40.20925	-111.66021
1	Utah	263.439	263.439	.052	40.2086	-111.65971
1	Utah	263.386	263.386	.053	40.20796	-111.65916
1	Utah	263.28	263.28	.106	40.20663	-111.65815
1	Utah	263.171	263.171	.109	40.20528	-111.65708
1	Utah	263.029	263.029	.142	40.20356	-111.65562
1	Utah	262.972	262.972	.058	40.20287	-111.655
1	Utah	262.932	262.932	.04	40.20238	-111.6546
1	Utah	262.794	262.794	.138	40.20069	-111.65321
1	Utah	262.504	262.504	.29	40.19711	-111.65032
1	Utah	262.452	262.452	.051	40.19648	-111.64981
1	Utah	262.403	262.403	.05	40.19586	-111.64933
1	Utah	262.351	262.351	.052	40.1952	-111.64886
1	Utah	262.295	262.295	.055	40.19447	-111.64842
1	Utah	262.281	262.281	.014	40.19429	-111.6483
1	Utah	262.259	262.259	.023	40.19399	-111.64812
1	Utah	262.213	262.213	.046	40.19337	-111.64782
1	Utah	262.162	262.162	.051	40.19266	-111.64752
1	Utah	262.149	262.149	.013	40.19248	-111.64745
1	Utah	262.109	262.109	.04	40.19192	-111.64725
1	Utah	262.056	262.056	.053	40.19117	-111.64703
1	Utah	262.037	262.037	.018	40.19091	-111.64697
1	Utah	262.002	262.002	.036	40.1904	-111.64687
1	Utah	261.968	261.968	.034	40.18991	-111.64679
1	Utah	261.933	261.933	.035	40.18941	-111.64674
1	Utah	261.899	261.899	.034	40.18892	-111.64669
1	Utah	261.843	261.843	.057	40.1881	-111.64666
1	Utah	261.712	261.712	.13	40.18621	-111.64667
1	Utah	261.645	261.645	.067	40.18524	-111.64669
1	Utah	261.571	261.571	.074	40.18416	-111.64668
1	Utah	261.475	261.475	.096	40.18277	-111.6467
1	Utah	260.952	260.952	.523	40.17519	-111.64675
1	Utah	260.8	260.8	.152	40.17299	-111.64676
1	Utah	260.68	260.68	.121	40.17124	-111.64678
1	Utah	260.509	260.509	.171	40.16876	-111.64678
1	Utah	260.422	260.422	.087	40.1675	-111.64679
1	Utah	260.318	260.318	.104	40.16599	-111.64681
1	Utah	259.996	259.996	.322	40.16132	-111.64683
1	Utah	259.673	259.673	.322	40.15665	-111.64686
1	Utah	259.595	259.595	.078	40.15552	-111.6469
1	Utah	259.546	259.546	.049	40.15481	-111.64687
1	Utah	259.438	259.438	.108	40.15324	-111.64688
1	Utah	259.28	259.28	.158	40.15095	-111.6469
1	Utah	259.144	259.144	.137	40.14897	-111.64691
1	Utah	258.835	258.835	.309	40.14449	-111.64694
1	Utah	258.381	258.381	.454	40.13791	-111.647
1	Utah	258.31	258.31	.07	40.13689	-111.64703
1	Utah	258.097	258.097	.214	40.13379	-111.647
1	Utah	258.047	258.047	.05	40.13307	-111.64702
1	Utah	258.013	258.013	.034	40.13258	-111.64705
1	Utah	257.979	257.979	.034	40.13209	-111.64711
1	Utah	257.938	257.938	.041	40.1315	-111.64723
1	Utah	257.9	257.9	.038	40.13097	-111.64741
1	Utah	257.864	257.864	.036	40.13047	-111.64762
1	Utah	257.839	257.839	.025	40.13013	-111.64779
1	Utah	257.811	257.811	.028	40.12977	-111.64802
1	Utah	257.762	257.762	.05	40.12914	-111.64847
1	Utah	257.737	257.737	.025	40.12884	-111.64874
1	Utah	257.714	257.714	.023	40.12857	-111.64898
1	Utah	257.682	257.682	.032	40.12821	-111.64935
1	Utah	257.626	257.626	.056	40.12761	-111.65006
1	Utah	257.616	257.616	.01	40.1275	-111.65019
1	Utah	257.569	257.569	.047	40.12706	-111.65088
1	Utah	257.544	257.544	.024	40.12685	-111.65125
1	Utah	257.491	257.491	.053	40.12642	-111.65209
1	Utah	257.324	257.324	.167	40.12509	-111.65472
1	Utah	257.289	257.289	.035	40.12481	-111.65527
1	Utah	257.221	257.221	.068	40.12427	-111.65634
1	Utah	257.189	257.189	.032	40.12399	-111.65683
1	Utah	257.149	257.149	.04	40.12364	-111.65744
1	Utah	257.112	257.112	.037	40.12329	-111.65797
1	Utah	257.04	257.04	.072	40.12257	-111.65896
1	Utah	256.984	256.984	.056	40.12203	-111.65974
1	Utah	256.966	256.966	.018	40.12185	-111.65999
1	Utah	256.663	256.663	.303	40.11883	-111.66415
1	Utah	256.537	256.537	.126	40.11757	-111.66587
1	Utah	256.332	256.332	.205	40.11546	-111.66859
1	Utah	256.286	256.286	.046	40.11498	-111.6692
1	Utah	256.214	256.214	.072	40.11423	-111.67015
1	Utah	256.178	256.178	.036	40.11387	-111.67064
1	Utah	256.143	256.143	.035	40.11351	-111.6711
1	Utah	256.092	256.092	.051	40.11297	-111.67176
1	Utah	256.018	256.018	.074	40.11217	-111.67268
1	Utah	255.95	255.95	.068	40.11143	-111.67353
1	Utah	255.853	255.853	.097	40.1104	-111.67479
1	Utah	255.734	255.734	.119	40.10917	-111.67637
1	Utah	255.621	255.621	.113	40.10806	-111.67793
1	Utah	255.554	255.554	.067	40.1074	-111.67885
1	Utah	255.452	255.452	.102	40.10637	-111.68023
1	Utah	255.303	255.303	.149	40.10482	-111.6822
1	Utah	255.179	255.179	.124	40.10354	-111.68385
1	Utah	255.118	255.118	.061	40.1029	-111.68465
1	Utah	254.972	254.972	.145	40.1014	-111.68657
1	Utah	254.829	254.829	.144	40.09989	-111.68844
1	Utah	254.69	254.69	.139	40.09835	-111.69013
1	Utah	254.651	254.651	.039	40.09789	-111.69057
1	Utah	254.551	254.551	.1	40.09675	-111.69173
1	Utah	254.478	254.478	.073	40.09591	-111.69257
1	Utah	254.266	254.266	.212	40.09348	-111.69502
1	Utah	254.213	254.213	.053	40.09287	-111.69563
1	Utah	254.13	254.13	.083	40.09189	-111.69654
1	Utah	254.07	254.07	.059	40.09118	-111.69717
1	Utah	254.009	254.009	.061	40.09044	-111.6978
1	Utah	253.983	253.983	.027	40.09011	-111.69806
1	Utah	253.879	253.879	.104	40.08883	-111.69909
1	Utah	253.8	253.8	.079	40.08787	-111.69992
1	Utah	253.736	253.736	.064	40.08712	-111.70062
1	Utah	253.581	253.581	.154	40.08534	-111.70239
1	Utah	253.454	253.454	.128	40.08388	-111.70387
1	Utah	253.323	253.323	.13	40.08243	-111.70545
1	Utah	253.234	253.234	.089	40.08148	-111.70659
1	Utah	253.179	253.179	.056	40.08087	-111.70728
1	Utah	253.092	253.092	.086	40.07994	-111.70837
1	Utah	253.063	253.063	.03	40.07961	-111.70873
1	Utah	253.039	253.039	.024	40.07936	-111.70904
1	Utah	252.925	252.925	.114	40.0781	-111.71042
1	Utah	252.848	252.848	.077	40.07724	-111.71136
1	Utah	252.788	252.788	.06	40.07655	-111.71205
1	Utah	252.641	252.641	.146	40.07487	-111.71374
1	Utah	252.433	252.433	.209	40.07248	-111.71615
1	Utah	252.205	252.205	.228	40.06987	-111.71878
1	Utah	252.062	252.062	.143	40.06823	-111.72042
1	Utah	251.861	251.861	.202	40.06592	-111.72275
1	Utah	251.685	251.685	.176	40.0639	-111.72478
1	Utah	251.626	251.626	.059	40.06323	-111.72546
1	Utah	251.471	251.471	.156	40.06144	-111.72725
1	Utah	251.401	251.401	.07	40.06062	-111.72803
1	Utah	251.319	251.319	.082	40.05963	-111.72887
1	Utah	251.271	251.271	.048	40.05904	-111.72936
1	Utah	251.158	251.158	.113	40.05765	-111.73048
1	Utah	251.069	251.069	.089	40.05658	-111.73143
1	Utah	250.996	250.996	.072	40.05573	-111.73223
1	Utah	250.905	250.905	.091	40.05469	-111.73329
1	Utah	250.832	250.832	.073	40.05389	-111.73419
1	Utah	250.73	250.73	.102	40.0528	-111.73549
1	Utah	250.705	250.705	.026	40.05252	-111.73581
1	Utah	250.606	250.606	.099	40.05146	-111.73706
1	Utah	250.577	250.577	.029	40.05114	-111.73742
1	Utah	250.521	250.521	.056	40.05052	-111.7381
1	Utah	250.354	250.354	.166	40.04861	-111.74002
1	Utah	249.922	249.922	.433	40.04365	-111.74502
1	Utah	249.652	249.652	.269	40.04056	-111.74812
1	Utah	249.555	249.555	.097	40.03944	-111.74924
1	Utah	249.495	249.495	.06	40.03875	-111.74993
1	Utah	249.274	249.274	.221	40.03622	-111.75248
1	Utah	249.189	249.189	.085	40.03524	-111.75346
1	Utah	249.062	249.062	.127	40.03378	-111.75493
1	Utah	248.856	248.856	.206	40.03141	-111.7573
1	Utah	248.719	248.719	.137	40.02984	-111.75887
1	Utah	248.696	248.696	.023	40.02957	-111.75912
1	Utah	248.658	248.658	.038	40.02911	-111.75953
1	Utah	248.608	248.608	.049	40.0285	-111.76002
1	Utah	248.582	248.582	.026	40.02817	-111.76025
1	Utah	248.506	248.506	.076	40.02719	-111.7609
1	Utah	248.468	248.468	.038	40.02668	-111.76119
1	Utah	248.451	248.451	.017	40.02645	-111.76132
1	Utah	248.392	248.392	.059	40.02565	-111.7617
1	Utah	248.373	248.373	.019	40.02539	-111.76182
1	Utah	248.335	248.335	.038	40.02486	-111.76202
1	Utah	248.298	248.298	.037	40.02434	-111.7622
1	Utah	248.262	248.262	.035	40.02384	-111.76235
1	Utah	248.208	248.208	.054	40.02307	-111.76254
1	Utah	248.149	248.149	.06	40.02221	-111.76268
1	Utah	248.086	248.086	.063	40.0213	-111.76278
1	Utah	248.008	248.008	.077	40.02018	-111.76279
1	Utah	247.763	247.763	.246	40.01662	-111.76272
1	Utah	247.442	247.442	.321	40.01197	-111.76262
1	Utah	247.157	247.157	.285	40.00784	-111.76252
1	Utah	247.05	247.05	.107	40.00629	-111.76262
1	Utah	246.996	246.996	.055	40.0055	-111.76269
1	Utah	246.937	246.937	.058	40.00466	-111.76278
1	Utah	246.761	246.761	.176	40.00211	-111.76302
1	Utah	246.612	246.612	.149	39.99996	-111.76323
1	Utah	246.579	246.579	.033	39.99948	-111.76327
1	Utah	246.493	246.493	.086	39.99824	-111.76339
1	Utah	246.353	246.353	.14	39.99621	-111.76357
1	Utah	246.167	246.167	.186	39.99352	-111.76385
1	Utah	246.076	246.076	.091	39.9922	-111.76397
1	Utah	245.964	245.964	.112	39.99059	-111.76421
1	Utah	245.887	245.887	.077	39.98948	-111.76442
1	Utah	245.806	245.806	.08	39.98834	-111.76474
1	Utah	245.733	245.733	.073	39.98731	-111.76504
1	Utah	245.681	245.681	.052	39.98658	-111.7653
1	Utah	245.615	245.615	.066	39.98566	-111.76563
1	Utah	245.547	245.547	.069	39.98472	-111.76606
1	Utah	245.503	245.503	.044	39.98412	-111.76632
1	Utah	245.465	245.465	.038	39.98361	-111.76659
1	Utah	245.421	245.421	.044	39.98302	-111.76691
1	Utah	245.366	245.366	.055	39.98229	-111.76731
1	Utah	245.324	245.324	.042	39.98173	-111.76762
1	Utah	245.272	245.272	.052	39.98105	-111.76805
1	Utah	245.147	245.147	.125	39.97945	-111.76917
1	Utah	245.113	245.113	.034	39.97903	-111.76949
1	Utah	245.058	245.058	.055	39.97833	-111.76998
1	Utah	245.007	245.007	.051	39.97771	-111.77051
1	Utah	244.949	244.949	.058	39.97701	-111.77111
1	Utah	244.895	244.895	.054	39.97637	-111.77171
1	Utah	244.827	244.827	.068	39.97559	-111.7725
1	Utah	244.769	244.769	.058	39.97493	-111.77317
1	Utah	244.718	244.718	.051	39.97436	-111.77379
1	Utah	244.653	244.653	.065	39.97367	-111.77462
1	Utah	244.606	244.606	.047	39.97317	-111.77522
1	Utah	244.518	244.518	.088	39.97228	-111.7764
1	Utah	244.467	244.467	.051	39.97177	-111.7771
1	Utah	244.416	244.416	.052	39.97126	-111.77781
1	Utah	244.276	244.276	.14	39.96988	-111.77974
1	Utah	244.09	244.09	.186	39.96805	-111.78231
1	Utah	244.064	244.064	.026	39.96781	-111.78268
1	Utah	243.989	243.989	.075	39.96706	-111.78371
1	Utah	243.892	243.892	.097	39.9661	-111.78505
1	Utah	243.769	243.769	.123	39.96489	-111.78675
1	Utah	243.69	243.69	.079	39.96411	-111.78784
1	Utah	243.51	243.51	.18	39.96233	-111.79032
1	Utah	243.344	243.344	.166	39.9607	-111.79261
1	Utah	243.24	243.24	.104	39.95966	-111.79403
1	Utah	243.179	243.179	.061	39.95904	-111.79485
1	Utah	243.141	243.141	.038	39.95864	-111.79535
1	Utah	243.051	243.051	.09	39.95767	-111.79649
1	Utah	242.976	242.976	.075	39.95684	-111.79739
1	Utah	242.934	242.934	.042	39.95636	-111.79789
1	Utah	242.886	242.886	.048	39.95581	-111.79843
1	Utah	242.789	242.789	.098	39.95466	-111.7995
1	Utah	242.677	242.677	.112	39.95332	-111.80068
1	Utah	242.638	242.638	.039	39.95282	-111.80101
1	Utah	242.527	242.527	.112	39.95146	-111.80216
1	Utah	242.465	242.465	.062	39.9507	-111.80278
1	Utah	242.259	242.259	.206	39.94819	-111.80487
1	Utah	242.21	242.21	.049	39.94759	-111.80538
1	Utah	242.099	242.099	.111	39.94624	-111.80652
1	Utah	242.046	242.046	.052	39.94561	-111.80707
1	Utah	241.942	241.942	.104	39.94434	-111.80812
1	Utah	241.862	241.862	.08	39.94336	-111.80893
1	Utah	241.817	241.817	.045	39.9428	-111.80938
1	Utah	241.789	241.789	.028	39.94245	-111.80963
1	Utah	241.742	241.742	.047	39.94184	-111.81004
1	Utah	241.696	241.696	.046	39.94124	-111.8104
1	Utah	241.659	241.659	.038	39.94074	-111.81068
1	Utah	241.61	241.61	.048	39.94008	-111.81099
1	Utah	241.603	241.603	.007	39.93998	-111.81103
1	Utah	241.589	241.589	.015	39.93978	-111.81112
1	Utah	241.557	241.557	.031	39.93935	-111.8113
1	Juab	241.492	241.492	.066	39.93843	-111.81162
1	Juab	241.436	241.436	.056	39.93764	-111.81182
1	Juab	241.397	241.397	.039	39.93708	-111.81194
1	Juab	241.366	241.366	.031	39.93663	-111.81201
1	Juab	241.315	241.315	.051	39.93589	-111.8121
1	Juab	241.286	241.286	.028	39.93548	-111.81213
1	Juab	241.246	241.246	.04	39.9349	-111.81214
1	Juab	241.217	241.217	.029	39.93448	-111.81215
1	Juab	241.152	241.152	.066	39.93353	-111.81207
1	Juab	241.096	241.096	.056	39.93272	-111.81197
1	Juab	241.072	241.072	.024	39.93238	-111.81189
1	Juab	241.047	241.047	.025	39.93202	-111.81183
1	Juab	240.988	240.988	.059	39.93119	-111.8116
1	Juab	240.957	240.957	.031	39.93074	-111.8115
1	Juab	240.886	240.886	.071	39.92973	-111.81125
1	Juab	240.826	240.826	.059	39.92888	-111.81106
1	Juab	240.778	240.778	.048	39.92819	-111.81093
1	Juab	240.728	240.728	.05	39.92747	-111.81085
1	Juab	240.697	240.697	.032	39.92701	-111.81083
1	Juab	240.657	240.657	.04	39.92643	-111.81084
1	Juab	240.636	240.636	.021	39.92613	-111.81085
1	Juab	240.597	240.597	.039	39.92557	-111.81091
1	Juab	240.533	240.533	.064	39.92465	-111.81108
1	Juab	240.511	240.511	.022	39.92434	-111.81116
1	Juab	240.479	240.479	.032	39.92388	-111.81129
1	Juab	240.418	240.418	.061	39.92303	-111.81161
1	Juab	240.378	240.378	.04	39.92248	-111.81186
1	Juab	240.337	240.337	.04	39.92194	-111.81214
1	Juab	240.291	240.291	.047	39.92132	-111.81249
1	Juab	240.269	240.269	.022	39.92104	-111.81269
1	Juab	240.218	240.218	.051	39.9204	-111.81316
1	Juab	240.175	240.175	.043	39.91986	-111.81358
1	Juab	240.101	240.101	.074	39.91894	-111.81429
1	Juab	240.036	240.036	.065	39.91813	-111.81492
1	Juab	239.991	239.991	.045	39.91757	-111.81535
1	Juab	239.918	239.918	.073	39.91666	-111.81605
1	Juab	239.892	239.892	.025	39.91634	-111.81629
1	Juab	239.817	239.817	.075	39.9154	-111.817
1	Juab	239.737	239.737	.08	39.9144	-111.81776
1	Juab	239.676	239.676	.061	39.91364	-111.81835
1	Juab	239.629	239.629	.047	39.91305	-111.81881
1	Juab	239.572	239.572	.057	39.91234	-111.81935
1	Juab	239.531	239.531	.041	39.91183	-111.81974
1	Juab	239.496	239.496	.035	39.91139	-111.82007
1	Juab	239.42	239.42	.076	39.91043	-111.82078
1	Juab	239.362	239.362	.058	39.90972	-111.82136
1	Juab	239.284	239.284	.078	39.90874	-111.8221
1	Juab	239.204	239.204	.081	39.90773	-111.82286
1	Juab	239.123	239.123	.081	39.90672	-111.82362
1	Juab	239.081	239.081	.042	39.90619	-111.82401
1	Juab	239.02	239.02	.061	39.9054	-111.82452
1	Juab	238.936	238.936	.084	39.90429	-111.82519
1	Juab	238.756	238.756	.179	39.90184	-111.82632
1	Juab	238.574	238.574	.183	39.89929	-111.82727
1	Juab	238.366	238.366	.208	39.89636	-111.82817
1	Juab	238.259	238.259	.107	39.89481	-111.82835
1	Juab	238.241	238.241	.018	39.89456	-111.82843
1	Juab	238.008	238.008	.233	39.89119	-111.82857
1	Juab	237.552	237.552	.457	39.88457	-111.82838
1	Juab	237.324	237.324	.228	39.88127	-111.82832
1	Juab	237.17	237.17	.154	39.87904	-111.8284
1	Juab	237.021	237.021	.149	39.87689	-111.82858
1	Juab	236.887	236.887	.135	39.87494	-111.82877
1	Juab	236.73	236.73	.156	39.87269	-111.82913
1	Juab	236.687	236.687	.043	39.87207	-111.82925
1	Juab	236.312	236.312	.375	39.86673	-111.8306
1	Juab	235.557	235.557	.755	39.85616	-111.8343
1	Juab	235.355	235.355	.201	39.85333	-111.83524
1	Juab	235.33	235.33	.026	39.85297	-111.83536
1	Juab	235.309	235.309	.021	39.85268	-111.83545
1	Juab	235.267	235.267	.042	39.85208	-111.83561
1	Juab	235.23	235.23	.037	39.85155	-111.83575
1	Juab	235.185	235.185	.044	39.85092	-111.83589
1	Juab	235.151	235.151	.034	39.85043	-111.83599
1	Juab	235.145	235.145	.006	39.85034	-111.83601
1	Juab	235.084	235.084	.061	39.84946	-111.83616
1	Juab	235.042	235.042	.042	39.84886	-111.83623
1	Juab	234.981	234.981	.061	39.84798	-111.83633
1	Juab	234.94	234.94	.041	39.84739	-111.83638
1	Juab	234.88	234.88	.061	39.84651	-111.83641
1	Juab	234.847	234.847	.033	39.84603	-111.83642
1	Juab	234.816	234.816	.031	39.84558	-111.83641
1	Juab	234.741	234.741	.075	39.8445	-111.83638
1	Juab	234.693	234.693	.048	39.84381	-111.83634
1	Juab	234.621	234.621	.072	39.84277	-111.83623
1	Juab	234.555	234.555	.067	39.84181	-111.83609
1	Juab	234.483	234.483	.071	39.84078	-111.83596
1	Juab	234.433	234.433	.051	39.84005	-111.83586
1	Juab	234.365	234.365	.068	39.83907	-111.83572
1	Juab	234.279	234.279	.086	39.83783	-111.83554
